Nam Munnottu Vol IIK P Kesava Menon,K P Kesava Menon,9788182647749,225,142.00
Nizhalurangunna VazhikalP Valsala,P Valsala,8182640504,232,100.00
Manassinera VazhikalChelavoor Venu,Chelavoor Venu,8182640083,216,95.00
Manassu Oru SamasyaChelavoor Venu,Chelavoor Venu,9788182646506,200,100.00
Samthripthamaya Sthree PurushabandhangalP K A Rasheed,P K A Rasheed,9788182655485,200,142.00
Jeevitha Vijayam Vazhikalum ChuvadukalumUjwal George Philip,Ujwal George Philip,9788182660014,80,55.00
Ninte Viswsasam Ninne PoruppikkumKovilan,Kovilan,,80,55.00
ManaprasadamS K,S K,9788182646568,80,50.00
Interview VijayamargangalP K A Rasheed,P K A Rasheed,9788182667808,160,155.00
Ormashakthi VaridhippikkamP K A Rasheed,P K A Rasheed,9788182649309,296,214.00
Nam Munnottu Vol1K P Kesava Menon,K P Kesava Menon,9788182647732,225,142.00
Mammootty- Bhashayum DeshavumManoj Bharathi,Manoj Bharathi,9788182654723,115,75.00
NilaparavathamBibhuthibhushan Bandhyopadhyaya,Bibhuthibhushan Bandhyopadhyaya,,155,80.00
Nilavinte MattorizhaMadhavikutty [ Kamala Das ],Madhavikutty [ Kamala Das ],8182640342,64,40.00
Malayaliyude Avasanathe AththazhamZakharia,Zakharia,8182640334,136,60.00
Malayaliyude LokamSharathchandran,Sharathchandran,9788182644809,76,45.00
Malayaliyude ParambaryamKunhiraman Nair P,Kunhiraman Nair P,9788182656529,168,109.00
Neppoliyante PoochaC Anoop,C Anoop,8182643201,60,30.00
YathrikPrabhodhkumar Sanyal,Prabhodhkumar Sanyal,9788182649699,130,75.00
Mahaprasthanathinte MarggathiloodePrabhodhkumar Sanyal,Prabhodhkumar Sanyal,,90,50.00
Malayalathinte BhaviSethuraman,Sethuraman,9788182649859,275,214.00
NeechavedamE Santhosh Kumar,E Santhosh Kumar,9788182649361,100,70.00
Malayalasamskaram VigganakosamEzhumatoor Rajarajvarmma,Ezhumatoor Rajarajvarmma,9788182652729,250,135.00
"Malayalathinte Anaswarakadhakal,PadanangalDr Mini Prasad",Dr Mini Prasad,9788182652866,140,90.00
Navagrhangalude TharavadaSethu,Sethu,,160,100.00
Nayanan Enna AthbhuthabalanSathyajit Ray,Sathyajit Ray,9788182645325,91,45.00
Tasty TreatThasnim Azees,Thasnim Azees,9788182650114,144,100.00
Malabar KalapamMadhavannayar K,Madhavannayar K,9788182666115,272,190.00
Enrich Your EnglishP K Jayaraj,P K Jayaraj,9788182652552,400,380.00
Malayala Nadaka Sthree CharithramSajitha Madathil,Sajitha Madathil,9788182649675,200,142.00
Makkale Kandum Mampookkale KandumAsha,Asha,8182643570,68,25.00
Namaskaram NamaskarameMangad Rathnakaran,Mangad Rathnakaran,8182643023,96,50.00
Malabar CookeryThasnim Azees,Thasnim Azees,9788182657373,152,114.00
Lokakavitha - Chila EdukalRamakrishnan Deshamamgalam,Ramakrishnan Deshamamgalam,9788182652002,272,180.00
M T Yude CinimakalKozhikkodan,Kozhikkodan,8182644232,184,100.00
Maayude KathukalMandakini Narayanan,Mandakini Narayanan,9788182647978,150,100.00
MadakkayathrakalRadhika M D,Radhika M D,9788182645097,72,35.00
Ekagrathayum DhyanavumSwami Paramananda,Swami Paramananda,,55,35.00
Punarjanmavum AmarathwavumSwami Paramananda,Swami Paramananda,,88,45.00
MahathmagandhiDr Radhakrishnan S,Dr Radhakrishnan S,,128,75.00
Quantum Bhouthikathile DarsanikaprashnangalVijayakumar V,Vijayakumar V,9788182656376,112,80.00
Lady BirdLorence D H,Lorence D H,,104,65.00
Laimgika VijnanamKarunakarannayar E A,Karunakarannayar E A,9788182644427,541,280.00
Malabarile ThitayattangalGopalan Nair C,Gopalan Nair C,9788182642904,72,45.00
Nagaravum SthreeyumM Mukundan,M Mukundan,9788182648333,111,85.00
Kuttikalude VivekanandanDr V S Sharma,Dr V S Sharma,9788182657083,100,70.00
Kvandam Balathanthrathile Darshanika PrashnangalVijayakumar V,Vijayakumar V,8182642140,80,40.00
Kuttikalude ShreenarayanaguruKamakshikkuttiyamma A,Kamakshikkuttiyamma A,8182643465,50,25.00
NadakaroopacharchaKattumadam Narayanan,Kattumadam Narayanan,9788182645004,103,50.00
Kuttikalude ValumeekiGopalan Nair C,Gopalan Nair C,,72,50.00
Kuttikalude ManaskiprashnangalDr P N Suresh Kumar,Dr P N Suresh Kumar,9788182659452,100,80.00
Kuttikalude Shree MahabhagavathamGovindankutty Nair Cherkkil,Govindankutty Nair Cherkkil,,250,190.00
MuthashikkadhakalMathrubhumi Books,Mathrubhumi Books,,60,30.00
My Dear AngelProf S Sivadas,Prof S Sivadas,9788182649057,36,60.00
Kuttikalude MansariyukaBeena Govind,Beena Govind,9788182672376,136,112.00
Munnarinte KadhaSulochana Nalapat,Sulochana Nalapat,9788182677500,130,75.00
Kuttikalude BhagavadgeethaC V Sudheendran,C V Sudheendran,9788182657786,104,75.00
MukhamukhamAnand (p Sachidanandan),Anand (p Sachidanandan),8182643198,144,70.00
Mulla Naazaruddin KathakalM N Karassery,M N Karassery,9788182651906,250,190.00
Kuttikalude MahabharathamCherkkil Parukkuttiyamma,Cherkkil Parukkuttiyamma,9788182658929,350,213.00
Kuttikalude ArogyarakshaDr Latha S,Dr Latha S,9788182658936,152,109.00
Kuttikalude Avakashangal - 2nd editionAdv Kaleeshwaram Raj,Adv Kaleeshwaram Raj,9788182664722,64,50.00
IrulveezhummunpeK N Panikkar,K N Panikkar,8182642000,142,70.00
SambhashanangalK N Panikkar,K N Panikkar,8182642094,124,65.00
Moonnamloka KavithaAnand (p Sachidanandan),Anand (p Sachidanandan),9788182654198,440,285.00
Moonnu DeerghakavyangalAnand (p Sachidanandan),Anand (p Sachidanandan),8182640539,128,60.00
Mozhikalil SangeethamyiRavi Menon,Ravi Menon,9788182669925,167,150.00
Mrigangalude CinemashootingSippy Pallipuram,Sippy Pallipuram,9788182648906,70,50.00
Photografiyude KadhaDr Muralikrishna,Dr Muralikrishna,9788182644366,55,30.00
KuruthipookkalJayasree Kishore,Jayasree Kishore,,55,35.00
MoneyorderP K Sreenivasan,P K Sreenivasan,9788182646728,56,30.00
Kushwanth Singh - Oru Thuranna PusthakamKhuswanth Singh,Khuswanth Singh,9788182653016,130,90.00
Kuttanuveshanam NoottandukaliloodeDr Muralikrishna,Dr Muralikrishna,9788182645233,200,100.00
Kunnum Puram KarnivalT P Venugopalan,T P Venugopalan,9788182658660,115,75.00
Mohanavarmayude SthreekalK L Mohanavarma,K L Mohanavarma,8182641756,124,60.00
Kuppichillukalum RosadalangalumVayalar Ramavarmma,Vayalar Ramavarmma,9788182652767,200,133.00
Kurishile SwapunangalAntony K A,Antony K A,9788182644519,103,50.00
Missed CallV H Nishad,V H Nishad,,50,35.00
MochanamG Balachandran,G Balachandran,9788182645912,567,266.00
Mohammed Nabi- Jeevithavum SandeshavumP K Muhammad Ali(andaman),P K Muhammad Ali(andaman),9788182660953,300,209.00
Mohan Lalinte YathrakalMohanlal,Mohanlal,,1500,"1,520.00"
Meri Avaas SunoRavi Menon,Ravi Menon,9788182659186,144,110.00
Yagadarshanam NoottandukaliloodeP K Sreedharan,P K Sreedharan,9788182656543,248,166.00
Kulirum ThanalumProf Shankaran K P,Prof Shankaran K P,9788182647282,220,152.00
MisihayanamYusufali Kechery,Yusufali Kechery,9788182650947,88,55.00
Krikkattu NighanduSudheer K M,Sudheer K M,,92,45.00
MeeraSreekumari Ramachandran,Sreekumari Ramachandran,8182643015,152,75.00
Kudivella Vyavasayam Nerum NunayumToni Clarkku,Toni Clarkku,8182641330,112,50.00
MelppalamP Valsala,P Valsala,8182644046,216,123.00
Mazhayil Parakkunna PakshikalK R Meera,K R Meera,9788182652385,225,142.00
Mazhuvinte KadhaBalamani Amma N,Balamani Amma N,,50,25.00
Medittateniyan VenalRaveendran,Raveendran,9788182645592,90,50.00
Kraippar Rodil ChuzhalikkattuManoranujan Hajra,Manoranujan Hajra,8182640938,128,60.00
Mayatha KooriruttuMathrubhumi Books,Mathrubhumi Books,9788182645059,89,45.00
Koo Koo Koo Koo TheevandiAnitha Nair,Anitha Nair,9788182676640,128,150.00
KoonthappanaiVenugopal Su,Venugopal Su,8182640725,80,35.00
Kozhikkodinte PaithrukamT B Seluraj,T B Seluraj,9788182651913,312,204.00
Mahasweta DeviyodoppamJoshy Joseph,Joshy Joseph,9788182655553,120,80.00
Budhipareekshayile EluppavazhikalManoj Kumar P V,Manoj Kumar P V,9780000102652,200,142.00
Kanakkile RasathanthramManoj Kumar P V,Manoj Kumar P V,9780000100047,120,119.00
Mathrubhumi ViswothrakadhakalMathrubhumi Books,Mathrubhumi Books,9788182654235,200,123.00
Kochilathiyum KattalanumNirmmala James,Nirmmala James,9788182644281,57,30.00
Kochirajavinte KasiyathraVeera Keralavarmma Maharajavu,Veera Keralavarmma Maharajavu,9788182657311,72,50.00
KodunkattuKamaleshwar,Kamaleshwar,8182642566,104,50.00
RuthubhedangalKamaleshwar,Kamaleshwar,9788182642829,105,50.00
Kolkatha CocktailJoshy Joseph,Joshy Joseph,9788182648500,100,75.00
MathilukalAdoor Gopalakrishnan,Adoor Gopalakrishnan,9788182656291,102,65.00
JeevtihaganamP N Das,P N Das,9788182663930,255,188.00
Mathrubhumi Azhachappathippu Kadhakal 2011Mathrubhumi Books,Mathrubhumi Books,9788182652743,380,237.00
Mathrubhumi Azhachappathippu Kadhakal 2012Mathrubhumi Books,Mathrubhumi Books,9788182655751,472,285.00
Khiilafathu SmaranakalBrahmadathan Nampoothirippadu Mozhikunnathu,Brahmadathan Nampoothirippadu Mozhikunnathu,9788182663190,150,128.00
Marxism Islamism MathanirapekshathaHameed Chendamangaloor,Hameed Chendamangaloor,9788182646544,115,70.00
KidapparasamaramP V Shajikumar,P V Shajikumar,,120,90.00
Kizhavan GoriyoOnero Dhe Balsaak,Onero Dhe Balsaak,9788182653894,280,166.00
Mark Twininte AthmakadhaMark Twain,Mark Twain,9788182650213,120,60.00
Keraleeya Vaasthuvidya ParamparyamDr Auseph P V,Dr Auseph P V,8182641675,144,75.00
Keraliya Vasthu VidhyaparambharyamDr Auseph P V,Dr Auseph P V,9788182648210,144,90.00
Keralathile KshethravadhyakalaklK V Rajagopalan Kidavu,K V Rajagopalan Kidavu,9788182646308,150,110.00
MarananvidhyalayamSusmesh Chandhroth,Susmesh Chandhroth,,120,110.00
Keralathile VishappampukalDr Adiyodi K G,Dr Adiyodi K G,8182641470,208,110.00
Marian CanteenSusmesh Chandhroth,Susmesh Chandhroth,9788182659391,80,45.00
Manthrikakoodarathile OrmmakalJessy Narayanan,Jessy Narayanan,9788182646889,90,50.00
MantrikamayilSippy Pallipuram,Sippy Pallipuram,9788182648890,60,50.00
Manushyar Parkkunna LokangalM N Vijayan,M N Vijayan,8182642167,160,75.00
Manthravadam KeralathilKattumadam Narayanan,Kattumadam Narayanan,8182642272,110,45.00
Keralathile BhashanyaoonapakshangalPaul Manalil,Paul Manalil,8182642264,368,161.00
K T Yude Nalu NadakangalMuhammad K T,Muhammad K T,8182642477,248,142.00
ManaswiniSeethalekshmi Dev,Seethalekshmi Dev,9788182647497,184,110.00
Kerala Charithravum SamskaravumSurendran Cheekilode,Surendran Cheekilode,9788182676480,150,150.00
Keralam Arununootu Kollam MumpuIbnu Batthootha,Ibnu Batthootha,9788182644977,132,70.00
Keralam Pathinanchum Pathinarum NoottandukalilShaikh Sainudeen,Shaikh Sainudeen,9788182645561,127,45.00
Surakshayude PaadangalMurali Thummarukudi,Murali Thummarukudi,9788182650725,104,65.00
Kazhchaykkulla VibhavangalK V Anoop,K V Anoop,9788182649484,75,50.00
Kazhchayude BhoopadamT Sureshbabu,T Sureshbabu,9788182655447,200,142.00
Kattu VithachavarAbraham Mathew,Abraham Mathew,9788182650480,175,138.00
ManasasarovaramAsokamithran,Asokamithran,9788182645295,180,75.00
Kattumarangalil KattuthodumpoleAbraham Mathew,Abraham Mathew,9788182645141,101,50.00
Manasiyude AswamedhamG S Pradeep,G S Pradeep,,175,133.00
Be PositiveJijo Cyriac,Jijo Cyriac,9788182652460,104,80.00
KazhachappadukalMurali Thummarukudi,Murali Thummarukudi,9788182658905,190,119.00
MalsyagandhiJayan Sivapuram,Jayan Sivapuram,9788182651852,112,75.00
Katte KadaleP P Ramachandran,P P Ramachandran,9788182654921,70,55.00
Kattile KadhakalRudyard Klipping,Rudyard Klipping,9788182647862,175,133.00
KasthoorimanjalRamakrishnan V,Ramakrishnan V,8182644844,136,60.00
Malayalathinte Njanapedda PrabhashanangalMathrubhumi Books,Mathrubhumi Books,9788182656857,130,85.00
KathantharangalRajashekharan P K,Rajashekharan P K,8182644380,124,60.00
Narakathinte BhoopadangalRajashekharan P K,Rajashekharan P K,9788182649668,170,119.00
KathathrayiChidambarakavi,Chidambarakavi,8182640679,94,50.00
Kathunna MazhakalRakhavan Atholi,Rakhavan Atholi,,50,30.00
MalayalamMathrubhumi Books,Mathrubhumi Books,,90,40.00
Karshikarangam- Chila NireekshanangalDr K P Prabhakaran Nair,Dr K P Prabhakaran Nair,9788182647718,170,90.00
Karunakaramenonum Eastindia CompaniyumPrema Jayakumar,Prema Jayakumar,9788182646995,110,60.00
Karayaruthu Sahva KarayaruthuSujanapal E,Sujanapal E,9788182646872,59,30.00
Malayala KavithapatanangalAnand (p Sachidanandan),Anand (p Sachidanandan),9788182659124,424,309.00
Michel Angelo Athmeeyathayude VarnavasanthamSujanapal E,Sujanapal E,8182643759,80,40.00
Malabarile JanangalWilliam Logan,William Logan,9788182645899,200,119.00
KappithalBiju C P,Biju C P,,103,70.00
Malabarinte CharithramWilliam Logan,William Logan,,300,237.00
Malakhamare MarayolleAshtamoorthi,Ashtamoorthi,9788182654112,112,75.00
Kannillatha Kuthirakalude DanamGurdayal Singh,Gurdayal Singh,8182641349,192,95.00
Ennum YuvathwamProf P A Varghese,Prof P A Varghese,,112,75.00
KanvettathiruttuVijayakumar Kunisseri,Vijayakumar Kunisseri,9788182650190,140,80.00
Athmavil Ninnu JeevithathilekkuShoukkathu,Shoukkathu,9788182656352,112,75.00
KanalvazhikalSethumadhavan Nair K,Sethumadhavan Nair K,,90,45.00
MahayanamP Surendran,P Surendran,8182641640,88,45.00
KanimozhikkavithakalKanimozhi Karunanidhi,Kanimozhi Karunanidhi,9788182643925,76,40.00
KannadippuzhaSulfi,Sulfi,9788182658349,125,90.00
KalimannuBlessy,Blessy,9788182657519,110,75.00
PranayamBlessy,Blessy,9788182651838,120,80.00
MahathmaK P Kesava Menon,K P Kesava Menon,,76,40.00
Pranayam- English-Blessy,Blessy,9788182651890,112,100.00
Mahakavi UlloorMalayath Appunni,Malayath Appunni,9788182655126,80,55.00
Mahakavi VallatholMalayath Appunni,Malayath Appunni,9788182655379,72,50.00
Kalidasa ShakunthalamSanathanan Pillai,Sanathanan Pillai,,120,60.00
NandipoorvamProf B Hridayakumari,Prof B Hridayakumari,9788182653443,200,142.00
Kalavasthayum RashtreeyavumDr George Varghese,Dr George Varghese,9788182651159,116,90.00
MadhyeyinganeSubhash Chandran,Subhash Chandran,8182642809,112,100.00
Madyathil Ninnum Mayakkumarunnil Ninnum SaswathamochanamN P Hafis Muhammed,N P Hafis Muhammed,9788182651661,272,166.00
M P Veerendrakumarinte Krithikal - 2 volume -M P Veerendra Kumar,M P Veerendra Kumar,8182643090,1488,822.00
Kalakarante KumbasarangalShawl Bodler,Shawl Bodler,9788182654389,112,85.00
Maayatha KooriruttuProf V P Sukumaradev,Prof V P Sukumaradev,,89,45.00
Kalam SathyamAppukkuttan Vallikkunnu,Appukkuttan Vallikkunnu,8182642124,88,45.00
KalapanikathaProf B Hridayakumari,Prof B Hridayakumari,9788182656574,230,180.00
Kafka- Jeevithavum RachanayumSelin Mathew,Selin Mathew,9788182652019,176,119.00
KaivallyanavaneethamBrahmasree Thandavamoorthi,Brahmasree Thandavamoorthi,9788182656734,144,100.00
Lokavyaparasamghadanayum OorakkudukkukalumM P Veerendra Kumar,M P Veerendra Kumar,8182642361,184,110.00
Kadathanattu Madhaviyammayude KavithakalMadhaviyamma Kadathanattu,Madhaviyamma Kadathanattu,9788182645653,176,90.00
Kadeesuvinte LokamFakkeer Mohammed Kadupadi,Fakkeer Mohammed Kadupadi,9788182644854,227,90.00
Kadhakali SwaroopamSivasankarapilla Mankompu,Sivasankarapilla Mankompu,,308,142.00
Latha Mangeshkar - Sangeethavum JeevithavumJamal Kochangadi,Jamal Kochangadi,9788182649392,271,166.00
Kadhakaliyude RamgapatacharithramVasudevan Nampoothirippadu Killimamgalam,Vasudevan Nampoothirippadu Killimamgalam,8182644585,256,119.00
Soviet StoriesK Sreekumar,K Sreekumar,,1500,"1,425.00"
Kadamkatha Paranhu RasikkamU Radhakrishnan,U Radhakrishnan,9788182666719,72,60.00
Pazhanchollu Paranju KalikkamU Radhakrishnan,U Radhakrishnan,9788182678712,112,150.00
KuttikkalamRaveendranath Tagore,Raveendranath Tagore,8182644372,88,55.00
MunikkadhakalK Sreekumar,K Sreekumar,9788182655393,70,85.00
PattuthoovalaK Sreekumar,K Sreekumar,9788182655119,104,75.00
KaanchivaramPriyadarshan,Priyadarshan,9788182655546,100,80.00
Kadal Malayodu ParanjathuSavvyar J,Savvyar J,9788182647190,83,50.00
Kadalolam KadhakalK Sreekumar,K Sreekumar,9788182651319,958,570.00
Loka BalakathakalK Sreekumar,K Sreekumar,9788182647831,200,214.00
JeevitharasangalGuru Chemanchery Kunhiraman Nair,Guru Chemanchery Kunhiraman Nair,9788182654778,144,110.00
Water Plunder Corporatisation IncMadhuraj,Madhuraj,XXX-RTTY,126,427.00
JokumaraswamiChandrasekhara Kambar,Chandrasekhara Kambar,9788182656055,96,70.00
JustinLorenz Durrel,Lorenz Durrel,9788182645790,179,90.00
JeevajalakamAhammedkutti Kakkov,Ahammedkutti Kakkov,9788182649279,60,45.00
Kurudan KoomanPramod Koovery,Pramod Koovery,8182640067,112,45.00
KurumkathakalE V Sreedharan,E V Sreedharan,8182641713,64,30.00
Shreenarayanaguruvinte Sampoornna KruthikalSree Narayana Guru,Sree Narayana Guru,8182640202,692,285.00
Kunchan NambiarMalayath Appunni,Malayath Appunni,9788182660335,75,55.00
Jayantha Mahapatrayude KavithakalJayantha Mahapatra,Jayantha Mahapatra,9788182647145,100,75.00
Kunoor MadamSunil Paramesvaran,Sunil Paramesvaran,9788182648036,190,114.00
Jayaprakash Narayanan - Oru VishwapauranMadhavan V K,Madhavan V K,9788182648104,127,80.00
Kure SthreekalPunathil Kunjabdhulla,Punathil Kunjabdhulla,8182640253,160,85.00
Janapriyasamskaram Charithravum SindhadhavumShaji Jacob,Shaji Jacob,9788182673939,83,80.00
Chinthichu ValarukaProf P A Varghese,Prof P A Varghese,9788182666221,78,70.00
Jathiye LingavalkkarikkumbolUma Chakravarthy,Uma Chakravarthy,9788182645875,150,100.00
Kumaranashante KuttikavithakalKumaranasan,Kumaranasan,9788182649019,48,40.00
KrishigeethaMathrubhumi Books,Mathrubhumi Books,,134,95.00
KrishnapakshamKaithapram Vasudevan Namboothiri,Kaithapram Vasudevan Namboothiri,9788182656611,136,95.00
JalayuddhangalVandanasiva,Vandanasiva,8182643953,144,75.00
KshethravilakkukalPunathil Kunjabdhulla,Punathil Kunjabdhulla,9788182645387,160,75.00
JahanaraJahanara Beegam,Jahanara Beegam,9788182674400,152,152.00
Jainadharmam KeralathilDr Pathmakumar P D,Dr Pathmakumar P D,8182643872,72,35.00
Jalarekhakalal BramshikkappettuAjithkumar K,Ajithkumar K,,86,50.00
J Krishnamoorthy Oru JeevithamNair M T N,Nair M T N,9788182647411,130,80.00
Kovilakangalum KottarangalumMurali,Murali,8182644291,100,45.00
Kovilante LekhanangalKovilan,Kovilan,8182642655,260,119.00
Kozhikkodinte CharithramK Balakrishnakurup,K Balakrishnakurup,8182642078,242,110.00
Iruttil Urangathirikkunna OralVijayakrishnan,Vijayakrishnan,9788182644502,70,40.00
Malayala Cinemayude KadhaVijayakrishnan,Vijayakrishnan,8182640709,208,100.00
MT-Kadhayude PuthupadangalVijayakrishnan,Vijayakrishnan,,135,80.00
Ithaanu Ente SariPilla N N,Pilla N N,9788182652262,300,237.00
Ithu Lakshumiyude KadhaDhanalakshmi Krishnan,Dhanalakshmi Krishnan,8182643708,64,25.00
KolangalK G George,K G George,9788182655669,160,90.00
YavanikaK G George,K G George,9788182645189,144,75.00
IrukalimoottakalNair C P,Nair C P,8182644623,84,45.00
IrulkanthamSanthosh V R,Santhosh V R,9788182652927,80,50.00
Kiniyude KadhaA Vijayan,A Vijayan,,60,55.00
KireedamLohithadas,Lohithadas,,117,70.00
Kitchen ManifestoPunathil Kunjabdhulla,Punathil Kunjabdhulla,9788182657892,104,90.00
IrakalK G George,K G George,8182642787,148,75.00
KochamprattiE Harikumar,E Harikumar,,176,85.00
Ketta Kadhakalum Kelkkatha KadhakalumSumangala,Sumangala,9788182660182,168,119.00
Khadarinte PennungalU A Khader,U A Khader,8182641608,80,40.00
Khadikarangalude SookshippukaranAmbikasuthan Mangad,Ambikasuthan Mangad,9788182658639,150,100.00
Poonthanathinte Sampoorna KruthikalPoonthanam,Poonthanam,8182641055,144,70.00
IraRahim Mukhathala,Rahim Mukhathala,,204,95.00
Indian Chitrakaran - Oru M F Hussain PusthakamKavitha Balakrishnan,Kavitha Balakrishnan,9788182654211,172,114.00
Keraleeya KalapatanangalDr N P Vijayakrishnan,Dr N P Vijayakrishnan,8182641616,112,60.00
Indiragandhi - Chembanineerpoo VeendumAbbas K A,Abbas K A,9788182647893,183,110.00
Indragiriyile PoraliUnnikrishnan Kitangoor,Unnikrishnan Kitangoor,8182640865,104,45.00
Idappalli SampoornakruthikalRaghavanpilla Idappalli,Raghavanpilla Idappalli,,816,427.00
Idariya SwaradharaDevamma Adoor,Devamma Adoor,8182643686,176,60.00
Idathu Pakshamlaingeekatha ZakkariyaDamodharan M,Damodharan M,9788182648524,128,75.00
Keralathile OushadhachedikalDr K R Raman Namboothiri,Dr K R Raman Namboothiri,,176,85.00
Keralaarogyamathruka- Vijayathilninnum PrathisandhiyilekkuB Iqbal,B Iqbal,8182643295,132,65.00
Ormmakaliloode Thirichupokkum RogashanthiyumDr Santhakumar S,Dr Santhakumar S,8182643058,48,25.00
Hochimin Jayil DayariDr Hochimin,Dr Hochimin,,88,50.00
Ibsante LokamThomas P J,Thomas P J,8182644933,152,75.00
Hipunottisavum ManasikaprashnangalumDr Santhakumar S,Dr Santhakumar S,8182643031,116,60.00
Manasamadhanam UndavaanDr Santhakumar S,Dr Santhakumar S,,100,60.00
Kazhchayude KoymaDr T K Ramachandran,Dr T K Ramachandran,8182642779,216,100.00
Manassum VayassumDr Santhakumar S,Dr Santhakumar S,9788182657144,124,85.00
Munnettathinte PadavukalDr Santhakumar S,Dr Santhakumar S,,68,40.00
Himavazhiyile BudhasancharangalK B Prasannakumar,K B Prasannakumar,,140,95.00
KayithaC Raheem,C Raheem,,100,60.00
Sivam PanchakedaramK B Prasannakumar,K B Prasannakumar,9788182653405,88,75.00
Himsayalla ThettuRave Rajah,Rave Rajah,8182642590,68,35.00
HimasaykkatheethamJ Krishnamurti,J Krishnamurti,9788182657434,168,109.00
SambhaashanangalJ Krishnamurti,J Krishnamurti,9788182650626,90,50.00
Kavitha MullanezhiMullanezhi,Mullanezhi,,75,50.00
KavitharathiDr M Leelavathi,Dr M Leelavathi,,180,120.00
Kavithayile VazhithirivukalO N V Kurup,O N V Kurup,8182641888,64,30.00
HarithabhoopadamJoseph Antony,Joseph Antony,9788182665026,208,152.00
Harithadarshanam - Jonsiyude AthmakadhaJohn C Jacob,John C Jacob,9788182657106,175,114.00
HasuthyaayurvedamPalakapya Maharshi,Palakapya Maharshi,8182643880,670,347.00
Kattumadathinte LekhanangalKattumadam Narayanan,Kattumadam Narayanan,8182642949,232,114.00
Athinal Njan BhranthanayillaK G Sankara Pillai,K G Sankara Pillai,9788182654129,125,75.00
KathiPunathil Kunjabdhulla,Punathil Kunjabdhulla,8182644305,116,50.00
Happy PrinceOscar Wild,Oscar Wild,9788182648678,77,50.00
Kasargodan GramangaliloodeK Balakrishnan,K Balakrishnan,9788182647565,150,142.00
HanumanKrishnakumar K C,Krishnakumar K C,9788182649873,56,40.00
Keralam JillakaliloodeKrishnakumar K C,Krishnakumar K C,9788182672857,216,180.00
Peter Rajakumaranum ManthrikakottayumKrishnakumar K C,Krishnakumar K C,9788182650046,64,55.00
Gramathilekkulla VazhiJohn T C,John T C,8182643449,44,40.00
Karnnadaka SamgeethalokamSreekumari Ramachandran,Sreekumari Ramachandran,,168,95.00
Gurudarsanam Samakaleena JeevithathilDr B Ashok,Dr B Ashok,9788182658837,170,100.00
Civil Servicilekkulla VijayavazhikalDr B Ashok,Dr B Ashok,9788182673076,100,70.00
Karunayilekkulla TheerthadanamP N Das,P N Das,9788182649354,150,90.00
Kannile KaraduRaveendranath Tagore,Raveendranath Tagore,8182642027,276,128.00
Gireesh Puthancheriyude KavithakalGireesh Puthenchery,Gireesh Puthenchery,9788182650589,105,95.00
KanunnanerathuSubhash Chandran,Subhash Chandran,9788182677784,111,120.00
GothradahamChandrashekharan Nair Vaikkam,Chandrashekharan Nair Vaikkam,9788182646681,208,100.00
Kayyinte VamsamChandrashekharan Nair Vaikkam,Chandrashekharan Nair Vaikkam,9788182646698,70,50.00
GandhipadangalilDr Rajendraprasad,Dr Rajendraprasad,,116,285.00
Gauthama Budhan- Jnanavum SoundaryashasthravumRamesh K P,Ramesh K P,8182642248,120,80.00
Tk Padmini - Kalayum KalavumRamesh K P,Ramesh K P,,350,332.00
Gauthamante PathakalNalappadam Padmanabhan,Nalappadam Padmanabhan,9788182647312,60,40.00
KalkondakottaramSippy Pallipuram,Sippy Pallipuram,9788182649972,56,50.00
Kamaladasinte Thiranjedutha KavithakalMadhavikutty [ Kamala Das ],Madhavikutty [ Kamala Das ],9788182647398,200,114.00
ArogyadarsanamMahathma Gandhi,Mahathma Gandhi,9788182659438,120,85.00
GandhimarggamAcharya Krupalani,Acharya Krupalani,,168,119.00
Gandhijiyude Athmakadha KuttikalkkuK Radhakrishnan,K Radhakrishnan,9788182658875,170,133.00
KalikkalangalilninnuDr Sukumar Azhikode,Dr Sukumar Azhikode,,118,75.00
Gandhijiyude JeevithadarshanamDr Aravindakshan K,Dr Aravindakshan K,9788182645660,190,119.00
Galeeliyoyum CatholicasabhayumP R Ravi,P R Ravi,,88,60.00
GandharvapathangalilRadha K M,Radha K M,8182644720,116,50.00
KaivarthakandamMahaswedhadevi,Mahaswedhadevi,9788182651326,96,60.00
FacebookMadhupal,Madhupal,9788182654419,112,80.00
Madhupalinte KadhakalMadhupal,Madhupal,9788182649637,270,161.00
KalapakarchakalDevaki Nilayangod,Devaki Nilayangod,9788182646155,164,80.00
KaippunyamPunathil Kunjabdhulla,Punathil Kunjabdhulla,8182643481,78,50.00
Ezhuthukariyude MuriVirginia Woolf,Virginia Woolf,9788182649149,140,110.00
Ente Kavitha - Desamangalam RamakrishnanDesamangalam Ramakrishnan,Desamangalam Ramakrishnan,9788182656505,160,110.00
Kadhaye Premicha KavithaYusufali Kechery,Yusufali Kechery,9788182647220,170,123.00
Kadine Nokkumpol Ilakale KanunnathuRaveendran,Raveendran,9788182645271,96,50.00
Escimo Ira Pidikkunna VidhamBalan Vengara,Balan Vengara,9788182655096,150,90.00
KadhakadhapainkiliSumangala,Sumangala,9788182647329,180,119.00
Kadhakal IniyuminiyumSumangala,Sumangala,,166,80.00
KadhakalathisadaramSumangala,Sumangala,8182642035,208,95.00
Eettakkadinte MakkalSujatha Ramakrishnan,Sujatha Ramakrishnan,8182643651,96,35.00
